"longitude","latitude","housingMedianAge","population","households","medianIncome","AveBedrms","AveRooms","AveOccupancy","logMedVal"
-117.25,33.03,6,1319,467,6.9326,1.05567451820128,7.31477516059957,2.82441113490364,12.6903489340626
-117.27,33.03,25,1108,311,3.9826,1,5.7459807073955,3.56270096463023,12.2821073318062
-117.27,33.03,16,1104,416,3.5313,1.06490384615385,5.38461538461539,2.65384615384615,11.9096861324482
-117.26,33.02,9,1724,685,6.3712,1.10802919708029,6.76204379562044,2.51678832116788,12.8207175979352
-117.27,33.03,19,1356,512,4.87,0.974609375,5.662109375,2.6484375,12.3054653894082
-117.27,33.02,21,928,344,5.798,0.988372093023256,6.23255813953488,2.69767441860465,12.5640966790382
-117.29,33.05,28,672,292,3.1667,1.15753424657534,3.92465753424658,2.3013698630137,12.6115377536383
-117.28,33.04,12,2471,888,3.5179,1.04504504504505,5.0213963963964,2.78265765765766,12.4399582933763
-117.27,33.04,27,1302,404,3.55,0.97029702970297,4.5519801980198,3.22277227722772,12.2765311091787
-117.29,33.04,30,1281,520,4.7333,1.06730769230769,5.28846153846154,2.46346153846154,12.5668890019695
-117.33,33.03,31,603,267,2.8611,1.20224719101124,4.38576779026217,2.25842696629213,12.6581032227857
-117.3,33.07,14,1034,407,6.4247,1.04668304668305,6.56019656019656,2.54054054054054,12.595069560931
-117.29,33.08,18,1463,476,5.7787,1.08193277310924,6.77521008403361,3.07352941176471,12.7562151316731
-117.27,33.08,7,1335,426,6.0922,1.04929577464789,6.92253521126761,3.13380281690141,12.7437349232497
-117.29,33.06,20,1008,325,6.1509,1.03076923076923,6.49230769230769,3.10153846153846,12.7328700388059
-117.28,33.06,8,2585,941,4.0118,1.08607863974495,4.43358129649309,2.7470775770457,12.4122734761141
-117.27,33.06,7,1612,672,3.197,1.09077380952381,5.48511904761905,2.39880952380952,12.8133895694849
-117.27,33.05,15,1371,737,2.9083,1.09633649932157,4.52238805970149,1.86024423337856,11.7150496490604
-117.3,33.08,24,1389,520,4,1.01346153846154,5.05384615384615,2.67115384615385,12.7460686465959
-117.34,33.06,17,815,403,4.3182,1.28535980148883,6.74441687344913,2.02233250620347,12.7857711335825
-117.31,33.07,21,948,467,3.2984,1.14346895074946,4.3576017130621,2.02997858672377,12.8196353467473
-117.3,33.07,16,2165,690,3.5585,1.10869565217391,4.56086956521739,3.13768115942029,12.55954245852
-117.3,33.06,24,870,442,3.194,1.15610859728507,4.91176470588235,1.9683257918552,12.5292425109115
-117.3,33.06,31,1049,485,4.027,1.07216494845361,4.38762886597938,2.16288659793814,12.5776362019627
-117.3,33.05,34,775,391,3.2308,1.17135549872123,4.59590792838875,1.98209718670077,12.710779588288
-117.33,33.17,11,4773,1858,4.0791,1.09849300322928,5.8789020452099,2.56889128094726,12.5471769944779
-117.34,33.16,31,1286,467,4.5694,0.980728051391863,6.10492505353319,2.75374732334047,12.4036932396133
-117.33,33.16,29,1533,545,4.0585,1.01284403669725,6.5302752293578,2.81284403669725,12.4110522262167
-117.32,33.15,15,5495,2060,5.4904,1.07378640776699,6.42961165048544,2.66747572815534,12.4764813893115
-117.32,33.12,25,936,461,2.7717,1.14316702819957,5.79175704989154,2.03036876355748,12.7770521921159
-117.31,33.1,15,747,421,3.5341,1.05938242280285,5.68171021377672,1.77434679334917,13.1223653774023
-117.29,33.13,4,224,105,3.9205,1,5.87619047619048,2.13333333333333,12.1172414318236
-117.31,33.11,7,2904,1550,4.1282,1.09870967741935,5.14451612903226,1.87354838709677,12.1447290152891
-117.29,33.12,4,755,286,4.7961,1.12587412587413,4.82517482517482,2.63986013986014,12.036469861144
-117.29,33.1,6,2064,957,5.1837,1.06374085684431,6.36468129571578,2.15673981191223,12.4676673832186
-117.28,33.1,13,1197,399,6.5338,1.05764411027569,6.6265664160401,3,12.4983690555327
-117.35,33.17,16,2849,1197,2.478,1.1203007518797,3.83876357560568,2.38011695906433,12.1313490993342
-117.34,33.16,24,610,246,2.25,1.1260162601626,4.08943089430894,2.47967479674797,12.1415341243926
-117.34,33.15,19,4163,1406,3.0306,1.01209103840683,4.06116642958748,2.96088193456615,12.0923438802018
-117.35,33.16,22,580,193,3.975,1.58031088082902,6.89637305699482,3.00518134715026,13.1223653774023
-117.35,33.16,10,902,449,3.7891,1.14699331848552,3.75055679287305,2.00890868596882,12.2370866990593
-117.34,33.15,17,2111,1062,3.3536,1.07344632768362,4.24199623352166,1.98775894538606,12.5542616858186
-117.36,33.18,26,2372,1058,2.5509,1.08979206049149,5.24574669187146,2.24196597353497,12.1106624607255
-117.36,33.18,39,833,308,2.8893,0.944805194805195,5.01948051948052,2.70454545454545,12.1302709321139
-117.35,33.17,36,812,387,3.625,1.09302325581395,5.10852713178295,2.09819121447028,12.1960223096767
-117.36,33.17,24,812,367,2.3182,1.20435967302452,5.57493188010899,2.2125340599455,13.1223653774023
-117.37,33.18,19,855,394,2.6979,1.29187817258883,4.9010152284264,2.17005076142132,12.4938797101701
-117.37,33.19,23,4729,1187,1.8214,1.07329401853412,3.45745577085088,3.98399326032013,12.0656604918134
-117.37,33.19,33,1138,439,2.8819,1.03189066059226,5.02277904328018,2.59225512528474,12.2481738215488
-117.37,33.19,18,650,286,1.9562,1.33566433566434,3.40909090909091,2.27272727272727,12.16785143271
-117.37,33.19,38,486,204,4.1875,1.04411764705882,4.22058823529412,2.38235294117647,12.1281111040605
-117.38,33.19,35,538,248,2.4583,1.06451612903226,3.74193548387097,2.16935483870968,12.1955171315907
-117.38,33.14,14,1298,696,3.209,1.97270114942529,7.23994252873563,1.86494252873563,12.6549164769403
-117.38,33.19,26,1703,895,1.9891,1.27932960893855,4.60670391061453,1.90279329608939,13.1223633774043
-117.38,33.2,17,1288,426,1.9386,1.36384976525822,4.40610328638498,3.02347417840376,11.57402056433
-117.37,33.2,19,845,319,1.6318,0.993730407523511,2.90909090909091,2.64890282131661,12.1415341243926
-117.38,33.19,17,359,118,1.5625,0.949152542372881,2.99152542372881,3.04237288135593,11.9984332807519
-117.38,33.2,26,974,317,1.3903,1.21766561514196,4.50157728706625,3.07255520504732,12.1248625901046
-117.36,33.2,19,1190,483,1.3269,1.15320910973085,3.98757763975155,2.46376811594203,12.0203452956014
-117.36,33.2,19,1323,525,2.9539,1.07047619047619,4.05523809523809,2.52,12.04296530766
-117.36,33.2,26,1405,486,3.2917,0.991769547325103,5.03497942386831,2.89094650205761,11.923709734556
-117.35,33.2,23,1793,622,2.5754,1.17041800643087,5.30064308681672,2.88263665594855,12.0417874512223
-117.35,33.21,24,912,298,4.25,0.879194630872483,5.32214765100671,3.06040268456376,11.9203885757411
-117.34,33.21,23,1302,379,4.0109,0.992084432717678,5.44063324538259,3.4353562005277,11.8893049921833
-117.35,33.2,32,700,232,3.9875,0.948275862068966,5.39224137931035,3.01724137931034,11.869900363918
-117.34,33.21,12,3015,1124,2.7386,1.22064056939502,5.30516014234875,2.68238434163701,12.283496542495
-117.35,33.19,28,1189,433,5.1733,1.09930715935335,6.51963048498845,2.7459584295612,12.1965272326866
-117.34,33.19,23,1533,518,5.276,1.06756756756757,6.84555984555985,2.95945945945946,12.3216309861644
-117.33,33.19,15,1827,796,2.9716,1.06155778894472,4.61306532663317,2.29522613065327,12.0645090812084
-117.34,33.19,19,1654,559,5.7409,0.9391771019678,6.3953488372093,2.95885509838998,12.5212482822909
-117.29,33.24,5,1823,578,3.1875,1.09688581314879,5.37889273356401,3.15397923875433,11.9434083360537
-117.3,33.23,13,1759,806,2.765,0.981389578163772,4.49007444168735,2.18238213399504,11.4978118271602
-117.32,33.23,24,982,569,1.6402,1.06151142355009,4.53427065026362,1.72583479789104,12.0394275681212
-117.31,33.24,6,792,265,4.0469,1.08679245283019,5.9622641509434,2.98867924528302,11.9978177067097
-117.32,33.22,15,1810,986,2.4375,1.05375253549696,4.85192697768763,1.83569979716024,11.5981853089211
-117.33,33.22,21,855,559,2.7846,1.07692307692308,5.13059033989267,1.52951699463327,11.4208101760624
-117.32,33.22,16,316,221,2.7417,1.04977375565611,4.78280542986425,1.42986425339367,11.4262776582446
-117.33,33.21,17,424,288,2.2882,1.04166666666667,4.32638888888889,1.47222222222222,11.3597742854761
-117.3,33.22,4,6666,2612,3.7568,1.14395099540582,5.72741194486983,2.552067381317,12.1232343672212
-117.31,33.19,11,8738,3441,4.3762,1.09067131647777,6.08660273176402,2.53937808776518,12.2807161885259
-117.29,33.2,16,1428,407,2.4754,1.13267813267813,5.28255528255528,3.50859950859951,11.9659100890464
-117.31,33.18,16,599,399,2.0147,1.07769423558897,4.59899749373434,1.50125313283208,11.3816771783603
-117.29,33.19,18,4127,1162,3.0704,1.06110154905336,5.3657487091222,3.55163511187608,11.9290007521904
-117.28,33.2,20,2983,834,4.3428,1.02398081534772,5.79736211031175,3.57673860911271,11.9322934782474
-117.37,33.22,35,1435,462,3.676,1.04329004329004,4.77056277056277,3.10606060606061,11.7408575330162
-117.35,33.23,4,934,277,3.8958,1.03610108303249,6.63176895306859,3.37184115523466,12.153726165158
-117.35,33.21,18,2051,493,2.675,1.22920892494929,6.026369168357,4.16024340770791,11.6707835495858
-117.38,33.21,31,1514,342,2.6442,1.07309941520468,4.39181286549708,4.42690058479532,11.5453926551077
-117.37,33.2,29,1425,306,2.0272,1.01633986928105,4.29738562091503,4.65686274509804,11.5089174435727
-117.28,33.28,13,4049,940,3.8156,1.1063829787234,6.52234042553192,4.30744680851064,11.9230463846146
-117.25,33.3,14,1151,357,6.3054,0.983193277310924,7.03921568627451,3.22408963585434,12.7910776674704
-117.26,33.26,9,2582,746,4.3429,1.06970509383378,6.17828418230563,3.46112600536193,12.0662357003424
-117.3,33.26,23,1227,264,4.1713,1.04166666666667,6.35606060606061,4.64772727272727,11.8041014266763
-117.3,33.25,22,1456,381,3.7933,1.0997375328084,6.11286089238845,3.82152230971129,11.7829526021833
-117.31,33.25,14,2140,687,3.125,1.11208151382824,5.06986899563319,3.11499272197962,11.5356649519397
-117.31,33.25,13,1843,674,2.8558,0.934718100890208,4.56231454005935,2.73442136498516,11.4834966542794
-117.32,33.25,7,1314,398,4.85,1.05527638190955,6.27889447236181,3.30150753768844,12.1383289934437
-117.32,33.25,7,4399,1423,3.6301,1.07027406886859,5.76669009135629,3.09135628952916,12.0488338691037
-117.34,33.23,11,2212,727,3.1062,1.04126547455296,5.14030261348006,3.04264099037139,11.8565151693603
-117.33,33.23,15,1130,579,2.5872,1.02245250431779,5.04145077720207,1.95164075993092,11.9550438907264
-117.33,33.23,15,1258,388,3.33,1.07216494845361,4.90979381443299,3.24226804123711,11.7590039875669
-117.33,33.24,13,2298,870,2.9386,1.01264367816092,5.22183908045977,2.64137931034483,11.8733932071477
-117.42,33.35,14,35682,4769,2.5729,1.01048437827637,5.2704969595303,7.48207171314741,11.8085757070712
-117.24,33.34,17,1354,431,4.5764,1.02552204176334,6.64965197215777,3.1415313225058,12.4579979982698
-117.22,33.36,16,1351,452,4.605,1.06637168141593,7.00221238938053,2.98893805309735,12.4810493454844
-117.22,33.31,12,1193,394,6.2475,1.0989847715736,7.42131979695431,3.02791878172589,12.710779588288
-117.21,33.34,10,2312,810,5.4563,1.00864197530864,6.5358024691358,2.85432098765432,12.6937319912643
-117.19,33.34,15,1104,460,6.1009,1.06086956521739,7.19565217391304,2.4,12.6584213395372
-117.17,33.34,15,1022,564,2.7986,1.20390070921986,5.8741134751773,1.81205673758865,12.1542528968004
-117.2,33.29,12,2778,1020,4.0357,1.15882352941176,6.23333333333333,2.72352941176471,12.5977768383883
-117.17,33.28,16,862,280,5.1786,1.11428571428571,6.86071428571429,3.07857142857143,12.8394698216843
-117.25,33.38,16,2007,687,3,1.11353711790393,5.14701601164483,2.92139737991266,11.8961449641311
-117.24,33.4,16,1322,424,3.7857,1.09198113207547,6.37735849056604,3.11792452830189,12.3327052964635
-117.23,33.38,18,1727,652,2.8393,1.07975460122699,5.12116564417178,2.64877300613497,12.0622022751105
-117.24,33.38,16,1696,516,3.668,1.01744186046512,5.41085271317829,3.28682170542636,12.0505877426898
-117.25,33.38,17,1031,389,2.0956,1.10796915167095,4.14910025706941,2.65038560411311,11.8085757070712
-117.25,33.39,22,1425,491,2.375,1.10590631364562,5.4969450101833,2.90224032586558,11.8299235917561
-117.26,33.37,7,1440,501,2.2368,1.0938123752495,4.43313373253493,2.87425149700599,11.9485964151355
-117.25,33.37,8,1687,511,1.995,1.03718199608611,3.43444227005871,3.3013698630137,11.897507362162
-117.24,33.37,14,2436,779,4.5391,1.01797175866496,6.01668806161746,3.12708600770218,12.1056996713834
-117.24,33.36,11,1250,450,4.5,1.06666666666667,6.19111111111111,2.77777777777778,12.3131317178236
-117.25,33.36,6,2833,915,2.3214,1.04918032786885,4.07103825136612,3.09617486338798,12.4171436156101
-117.34,33.46,14,848,304,5.5395,1.11184210526316,6.25657894736842,2.78947368421053,12.5183253719162
-117.19,33.41,16,1301,518,4.0882,1.06949806949807,5.85135135135135,2.51158301158301,12.5984525140897
-117.14,33.39,17,1931,510,3.8547,1.15098039215686,5.66470588235294,3.78627450980392,12.2467346272491
-117.2,33.38,14,2350,810,5.0507,1.01358024691358,6.65679012345679,2.90123456790123,12.5827952847727
-117.1,33.36,19,2091,610,3.2614,1.07868852459016,5.7672131147541,3.42786885245902,12.036469861144
-116.95,33.31,16,1838,540,2.2393,1.18333333333333,5.40925925925926,3.4037037037037,11.6699292137799
-117.03,33.32,14,601,193,3.8438,1.08290155440415,5.63730569948186,3.1139896373057,12.4041034960293
-117.05,33.29,17,891,281,7.0177,1.11032028469751,6.40569395017794,3.17081850533808,12.4972486072362
-117.05,33.26,14,1704,539,3.7644,1.0556586270872,5.7569573283859,3.16141001855288,12.4863523882152
-117.12,33.27,11,1727,541,4.9375,1.11090573012939,5.57486136783734,3.19223659889094,12.3579349948394
-117,33.29,17,573,221,8.2531,1.41628959276018,9.38009049773756,2.59276018099548,12.946103411989
-116.98,33.26,12,3129,945,4.7647,1.06031746031746,6.24126984126984,3.31111111111111,12.4454831693083
-116.99,33.2,17,1531,505,3.1553,1.06732673267327,5.9009900990099,3.03168316831683,12.4292161968444
-116.9,33.22,11,2012,703,3.1906,1.09957325746799,5.87766714082504,2.86201991465149,12.3652108668685
-117.14,33.23,11,918,500,3.1272,1.658,8.136,1.836,12.5471769944779
-117.11,33.23,13,2228,866,4.9335,1.06120092378753,6.71939953810624,2.57274826789838,12.6051842796662
-117.08,33.23,14,1385,512,4.15,1.115234375,6.517578125,2.705078125,12.5142923691995
-117.2,33.24,12,2106,801,6.2079,0.973782771535581,6.23220973782772,2.62921348314607,12.6355797481186
-117.15,33.2,16,1253,393,4.0328,1.16793893129771,6.84478371501272,3.1882951653944,12.5933737830107
-117.2,33.2,16,1875,609,5.543,1.03284072249589,7.23973727422003,3.07881773399015,12.5651447140686
-117.22,33.22,17,1693,597,3.3882,1.12562814070352,6.15577889447236,2.8358458961474,12.1589810379963
-117.22,33.22,16,1555,560,1.7217,1.14821428571429,3.81071428571429,2.77678571428571,12.0725412529057
-117.22,33.22,15,704,322,1.9571,1.06521739130435,4.44099378881988,2.18633540372671,11.9984332807519
-117.23,33.24,26,1014,304,4.3068,1.08552631578947,6.54934210526316,3.33552631578947,12.3888107822093
-117.24,33.23,13,1767,614,4.0776,1.05537459283388,6.11726384364821,2.87785016286645,12.1858699382127
-117.24,33.23,21,1194,312,3.4359,0.987179487179487,5.50641025641026,3.82692307692308,11.9243726447559
-117.23,33.23,13,1946,579,2.9875,1.13471502590674,5.00690846286701,3.36096718480138,12.0552497557956
-117.23,33.22,18,962,557,1.808,1.02872531418312,4.1903052064632,1.72710951526032,11.4824662574855
-117.23,33.22,16,1036,608,2.0246,1.19901315789474,5.30263157894737,1.70394736842105,11.9103584013811
-117.24,33.22,20,1173,349,4.1316,0.95702005730659,5.62177650429799,3.36103151862464,11.9984332807519
-117.24,33.21,9,1938,525,2.1293,1.19238095238095,4.7352380952381,3.69142857142857,11.9276806199855
-117.23,33.21,34,348,127,4.125,0.850393700787402,4.28346456692913,2.74015748031496,12.0112735672251
-117.25,33.25,6,2997,1029,4.6187,0.965014577259475,5.98639455782313,2.91253644314869,12.2307652581205
-117.27,33.23,5,9690,3510,4.1405,1.12051282051282,5.95669515669516,2.76068376068376,12.1985443791094
-117.27,33.22,5,999,325,5.0249,1.03692307692308,7.02461538461538,3.07384615384615,12.1894350043772
-117.27,33.22,16,470,313,1.8849,0.993610223642173,4.53674121405751,1.50159744408946,11.4164145645894
-117.28,33.22,13,1065,531,2.3844,1.02071563088512,5.33333333333333,2.00564971751412,11.4988265405907
-117.27,33.21,5,3161,1012,4.4531,0.984189723320158,5.69565217391304,3.12351778656126,12.0867258878976
-117.25,33.22,26,1160,331,3.9815,1.04833836858006,6.07250755287009,3.50453172205438,11.8677987869623
-117.25,33.22,19,1654,435,3.5,1.0183908045977,4.9816091954023,3.80229885057471,11.8189384941067
-117.26,33.21,26,1325,427,3.0197,0.955503512880562,4.46370023419204,3.10304449648712,11.8204101647182
-117.28,33.2,11,1012,285,4.21,0.91578947368421,5.16491228070175,3.55087719298246,12.0759639601832
-117.27,33.2,23,1360,404,4.2054,0.938118811881188,5.30940594059406,3.36633663366337,11.9230463846146
-117.26,33.2,13,1675,629,2.8214,1.15262321144674,5.02861685214626,2.66295707472178,11.7109563154694
-117.27,33.2,34,978,332,4.3542,0.969879518072289,5.57831325301205,2.94578313253012,11.9633639387211
-117.27,33.19,8,663,209,2.724,1.38277511961722,4.6555023923445,3.17224880382775,11.8443851597679
-117.28,33.19,5,1633,580,3.4456,1.10172413793103,4.65,2.81551724137931,12.0185375216833
-117.25,33.21,9,1992,453,2.066,1.07726269315673,4.29139072847682,4.39735099337748,11.7535159298882
-117.24,33.21,19,1859,446,2.1875,1.09641255605381,4.19730941704036,4.16816143497758,11.7093142789756
-117.24,33.21,18,1581,387,3.0982,1.08268733850129,4.77002583979328,4.08527131782946,11.6199845372636
-117.24,33.2,25,1045,386,2.4505,1.07512953367876,4.22538860103627,2.70725388601036,11.901583454762
-117.24,33.2,26,989,367,2.5119,1.1008174386921,4.63487738419619,2.69482288828338,12.0535040468856
-117.25,33.2,22,1472,596,2.0625,1.03691275167785,3.96140939597315,2.46979865771812,11.7320609948869
-117.25,33.2,10,1302,471,2.7961,1.00424628450106,4.35244161358811,2.76433121019108,11.7852400602909
-117.25,33.21,13,1035,293,2.6339,0.996587030716723,4.10580204778157,3.53242320819113,11.6699292137799
-117.23,33.21,21,861,381,3.6181,1.01312335958005,5.0761154855643,2.25984251968504,12.2727962775731
-117.22,33.21,19,1901,735,3.6375,1.1265306122449,5.98639455782313,2.58639455782313,12.2000545732046
-117.22,33.2,31,801,292,4.4844,0.948630136986301,5.94520547945205,2.74315068493151,12.2332013129184
-117.23,33.2,29,1770,693,3.5109,1.03896103896104,4.86580086580087,2.55411255411255,12.0197430673387
-117.23,33.2,21,999,356,4.8929,1.01123595505618,6.41573033707865,2.8061797752809,12.2666972673466
-117.21,33.2,22,1288,466,5.04,1.11158798283262,7.16094420600858,2.76394849785408,12.4439077455874
-117.22,33.19,16,1948,606,2.7019,1.08250825082508,4.95709570957096,3.21452145214521,12.287191696815
-117.27,33.18,4,1481,627,2.9133,1.23285486443381,5.37639553429027,2.36204146730463,12.2816438323772
-117.26,33.19,4,1518,545,2.9469,1.09174311926605,4.29724770642202,2.78532110091743,12.283496542495
-117.26,33.19,2,1044,522,4.2361,0.975095785440613,5.03639846743295,2,11.9735098722995
-117.25,33.19,18,830,279,4.5764,1.09677419354839,6.77777777777778,2.97491039426523,12.2404740722475
-117.24,33.19,19,1035,352,2.9191,0.997159090909091,4.45738636363636,2.94034090909091,11.9791720453383
-117.23,33.19,22,1147,422,3.6346,1.05924170616114,6.0521327014218,2.71800947867299,12.16785143271
-117.24,33.18,19,1646,554,5.0195,1.01985559566787,6.02346570397112,2.97111913357401,12.2070721458633
-117.3,33.17,6,3760,1460,4.1807,1.05,5.3972602739726,2.57534246575342,12.115053247143
-117.32,33.17,18,828,283,4.2383,1.0565371024735,7.57243816254417,2.92579505300353,12.3842188309136
-117.31,33.17,7,809,282,5.552,1.1063829787234,8.32978723404255,2.86879432624113,12.5563773424611
-117.31,33.16,4,2282,801,5.5956,1.11610486891386,7.29837702871411,2.84893882646692,12.4203772481772
-117.31,33.16,17,781,281,5.6605,0.935943060498221,6.06405693950178,2.77935943060498,12.3211854526307
-117.29,33.18,15,1632,721,2.7644,1.09847434119279,5.24271844660194,2.26352288488211,11.6208826064753
-117.29,33.18,17,436,168,3.1667,1.04761904761905,4.88690476190476,2.5952380952381,11.9866720804948
-117.28,33.18,16,842,538,2.1205,1.09851301115242,5.57992565055762,1.56505576208178,11.9659100890464
-117.28,33.18,14,384,126,6.2096,0.936507936507937,5.36507936507936,3.04761904761905,12.0901004692778
-117.26,33.18,9,2235,746,4.5781,1.06300268096515,6.0857908847185,2.99597855227882,12.326518798606
-117.27,33.15,4,10877,3958,4.6357,1.04471955533098,6.0421930267812,2.74810510358767,12.4086052429403
-117.29,33.15,11,952,448,4.0625,0.993303571428571,5.71428571428571,2.125,11.3793940723457
-117.24,33.17,4,3925,1672,4.2826,1.12081339712919,5.97966507177034,2.34748803827751,12.3779229024568
-117.22,33.17,6,810,322,3.625,1.12422360248447,4.61801242236025,2.51552795031056,11.818201845823
-117.23,33.16,4,1164,582,4,1.07388316151203,5.2680412371134,2,12.3375394082725
-117.23,33.16,2,2091,808,3.6736,1.17079207920792,5.72277227722772,2.58787128712871,12.2760650173502
-117.22,33.18,13,2328,801,3.3444,1.10611735330836,5.33458177278402,2.9063670411985,12.1221474105924
-117.21,33.17,16,1446,362,3.75,0.997237569060773,4.93646408839779,3.99447513812155,12.0064014504011
-117.21,33.19,21,1722,593,4.8152,1.03204047217538,6.34907251264756,2.90387858347386,12.2945412935178
-117.19,33.18,7,1921,657,4.1128,1.09893455098935,5.42009132420091,2.92389649923896,12.25343321689
-117.21,33.16,13,1246,579,2.6487,1.20552677029361,5.07253886010363,2.15198618307427,12.1858699382127
-117.2,33.16,13,3094,1091,2.3159,1.04216315307058,4.12740604949588,2.83593033913841,11.4251865506622
-117.2,33.15,11,1927,765,3.0139,1.12941176470588,5.34771241830065,2.51895424836601,12.2010601037066
-117.2,33.14,19,1663,403,3.8147,1.0272952853598,5.02481389578164,4.12655086848635,11.8436670268825
-117.22,33.14,5,2314,705,5.0123,1.20283687943262,6.49078014184397,3.2822695035461,12.2567657598457
-117.21,33.14,12,1708,952,2.8586,1.00210084033613,5.08298319327731,1.79411764705882,12.0033442789586
-117.21,33.13,15,754,409,2.2278,0.899755501222494,4.61858190709046,1.84352078239609,11.7965995160245
-117.17,33.18,25,426,137,3.0221,0.839416058394161,4.35036496350365,3.10948905109489,12.2751321814617
-117.18,33.16,15,3943,1006,3.1793,1.19880715705765,5.88767395626243,3.91948310139165,11.982303898822
-117.15,33.16,5,2726,905,3.5839,1.06298342541436,5.24861878453039,3.0121546961326,11.9735098722995
-117.14,33.16,16,733,214,5.6874,1.10280373831776,7.75700934579439,3.42523364485981,12.2194823324401
-117.13,33.15,15,997,390,3.4833,0.976923076923077,5.74615384615385,2.55641025641026,12.1714812007606
-117.14,33.15,17,702,192,5.5696,0.947916666666667,5.984375,3.65625,12.0340973807904
-117.14,33.15,16,758,178,5.0346,1.1123595505618,6.34269662921348,4.25842696629214,12.0702529223876
-117.15,33.14,15,470,217,2.3062,0.95852534562212,4.93087557603687,2.16589861751152,11.9760303525248
-117.13,33.15,16,1759,663,3.1776,1.01206636500754,5.89291101055807,2.65309200603318,12.0587320576315
-117.13,33.14,16,993,277,4.8526,1.00361010830325,5.95306859205776,3.58483754512635,12.0476629087825
-117.13,33.14,5,1320,512,4.1053,1.052734375,5.11328125,2.578125,12.0517552851458
-117.12,33.14,16,1025,267,4.1641,1.0187265917603,6.40449438202247,3.83895131086142,12.0051797031508
-117.12,33.14,12,1211,396,3.8967,1.03030303030303,5.96717171717172,3.05808080808081,12.0587320576315
-117.13,33.14,12,1147,433,4.0495,1.05311778290993,5.21478060046189,2.64896073903002,11.944058319827
-117.19,33.14,12,1677,728,2.3267,1.26785714285714,5.01648351648352,2.30357142857143,11.4295438560312
-117.18,33.15,7,5410,1580,2.32,1.06518987341772,3.93987341772152,3.42405063291139,11.6741936125664
-117.21,33.13,19,912,554,3.775,1.07581227436823,5.53790613718412,1.64620938628159,12.0317192583854
-117.2,33.12,18,1473,675,5.1194,1.09037037037037,6.47703703703704,2.18222222222222,12.4203772481772
-117.21,33.12,4,926,561,4.3672,1.22816399286988,5.81283422459893,1.650623885918,12.4641971657396
-117.18,33.11,16,1197,552,5.1814,1.08876811594203,6.28623188405797,2.16847826086957,12.5421876755035
-117.25,33.12,8,3335,1323,5.311,1.08616780045351,6.46409674981104,2.52078609221466,12.4521511681269
-117.24,33.11,10,1410,557,6.0336,0.978456014362657,6.26032315978456,2.53141831238779,12.3896434217246
-117.23,33.1,4,685,248,7.745,1.17338709677419,7.50806451612903,2.76209677419355,12.3775017611577
-117.25,33.1,14,1176,614,3.9464,1.17263843648208,5.98697068403909,1.91530944625407,12.0546681913709
-117.26,33.09,22,349,169,7.0423,2.40828402366864,14.189349112426,2.06508875739645,13.1223653774023
-117.26,33.09,13,1335,603,4.1667,1.2620232172471,6.18573797678275,2.21393034825871,12.3331457280936
-117.23,33.09,7,2015,768,6.3373,1.11328125,6.92708333333333,2.62369791666667,12.5411152893418
-117.25,33.08,13,1311,435,7.5402,1.06896551724138,8.39310344827586,3.01379310344828,12.737582860489
-117.25,33.08,14,3097,1014,6.617,0.998027613412229,7.10848126232742,3.05424063116371,12.5609459675223
-117.26,33.08,12,1958,716,5.3905,1.13687150837989,7.09497206703911,2.73463687150838,12.6102035306252
-117.09,33.13,9,3773,1250,3.0426,1.1536,4.548,3.0184,11.7745202026587
-117.08,33.14,15,827,239,4.3846,1.04602510460251,6.26359832635983,3.4602510460251,11.9460057401114
-117.08,33.14,11,921,294,4.2357,0.993197278911565,4.86394557823129,3.13265306122449,11.9885383329805
-117.07,33.14,16,1683,408,4.7426,1.05147058823529,6.24019607843137,4.125,11.9866720804948
-117.07,33.15,17,936,287,5.1842,1.03484320557491,6.59581881533101,3.26132404181185,11.9684497729511
-117.06,33.15,24,1158,360,4.7941,1.05277777777778,5.98611111111111,3.21666666666667,11.901583454762
-117.11,33.19,15,1656,429,5.0461,1.13752913752914,7.35198135198135,3.86013986013986,12.3122328413586
-117.03,33.18,17,2732,830,5.1771,1.06746987951807,6.49518072289157,3.29156626506024,12.2681080364496
-117.06,33.17,4,2844,950,4.4477,1.02526315789474,5.75263157894737,2.99368421052632,12.0713977422036
-117.1,33.17,12,1226,428,5.4819,0.962616822429907,5.75934579439252,2.86448598130841,12.1216034889037
-117.08,33.16,11,2697,977,4.8554,1.05424769703173,6.49027635619243,2.76049129989765,12.2390237456699
-117.07,33.15,15,1231,503,3.2024,1.03777335984095,5.95228628230616,2.44731610337972,12.1029318866107
-117.08,33.14,19,1444,503,3.5462,0.982107355864811,5.22664015904573,2.87077534791252,11.9627263868984
-117.09,33.15,13,1981,840,3.4764,1.0297619047619,4.71190476190476,2.35833333333333,11.8313791960888
-117.07,33.13,17,4526,1474,2.6152,1.10719131614654,4.62483039348711,3.07055630936228,11.8152498141589
-117.07,33.13,33,612,176,2.1786,0.9375,3.15340909090909,3.47727272727273,11.8313791960888
-117.06,33.14,27,2447,717,3.8185,0.940027894002789,5.32635983263598,3.41283124128312,11.8291949942739
-117.05,33.13,20,5370,1838,2.3762,1.10718171926007,4.21436343852013,2.92165397170838,11.4978118271602
-117.04,33.15,15,6583,2789,2.8247,1.0354965937612,4.95302975977053,2.36034420939405,11.9183905730784
